TransactionID,Date,Amount,Region,Department,CustomerID,TransactionType,RiskScore,IsFraud,RelatedComplianceCheckID
T102649,19-10-2024,948.62,North,Risk,C2647,Transfer,6.3,0,
T102650,13-05-2024,176.41,East,Risk,C1733,Withdrawal,2.53,0,
T102651,23-08-2024,74.25,East,Online,C1717,Payment,2.97,0,
T102652,23-08-2024,85.01,West,Retail,C2607,Payment,6.04,0,
T102653,03-02-2024,69.79,South,Retail,C2912,Payment,3.25,0,
T102654,04-05-2025,1354.93,North,Corporate,C2499,Transfer,6.87,0,
T102655,22-09-2024,65.53,South,Retail,C1862,Deposit,2.18,0,
T102656,08-06-2025,560.51,South,Retail,C1001,Deposit,3.17,0,C200654
T102657,26-06-2025,293.21,East,Risk,C2870,Transfer,6.18,0,
T102658,15-05-2024,356.67,East,Risk,C2724,Payment,5.6,0,
T102659,23-02-2025,2072.12,South,Online,C2063,Transfer,5.37,0,
T102660,28-10-2024,238.39,South,Online,C2706,Deposit,6.31,0,
T102661,15-07-2025,840.44,South,Risk,C2071,Transfer,4.49,0,
T102662,17-05-2024,422.03,Central,Online,C1711,Payment,3.73,0,C200655
T102663,08-03-2025,336.16,South,Risk,C2988,Deposit,4.61,0,C200656
T102664,22-01-2025,6373.88,West,Retail,C1056,Withdrawal,6.34,0,
T102665,07-07-2024,71.55,West,Online,C2535,Deposit,2.12,0,
T102666,28-03-2024,1894.97,North,Retail,C2731,Deposit,5.67,0,
T102667,19-02-2025,886.86,Central,Corporate,C1011,Payment,5.58,0,C200657
T102668,16-04-2025,226.91,West,Online,C1457,Deposit,5.31,0,
T102669,20-07-2024,2850.31,West,Risk,C2347,Transfer,9.29,0,C200658
T102670,15-02-2025,43.92,South,Risk,C1690,Payment,4.65,0,
T102671,09-09-2024,215.7,East,Corporate,C2609,Transfer,3.01,0,C200659
T102672,31-03-2025,94.62,South,Risk,C1540,Payment,6.97,0,
T102673,07-05-2024,661.49,North,Retail,C2115,Payment,5.13,0,
T102674,21-07-2025,106.09,Central,Risk,C2820,Deposit,4.19,0,
T102675,02-07-2024,678.36,Central,Corporate,C1338,Payment,4.27,0,
T102676,22-08-2024,322.56,North,Support,C2394,Deposit,4.55,0,
T102677,07-02-2024,226.96,West,Support,C2642,Payment,4.29,0,
T102678,12-03-2024,643.15,West,Retail,C1758,Payment,5.87,0,
T102679,25-11-2024,292.26,North,Support,C1255,Payment,5.59,0,
T102680,19-06-2024,109.25,East,Risk,C2932,Withdrawal,3.35,0,
T102681,17-06-2025,11633.54,East,Corporate,C2524,Payment,8.51,1,C200660
T102682,10-01-2024,224.84,West,Retail,C2976,Deposit,3.66,0,
T102683,29-08-2024,28.19,Central,Support,C2121,Withdrawal,4.21,0,
T102684,03-08-2024,146.86,North,Risk,C2069,Withdrawal,3.22,0,
T102685,13-01-2024,88.17,East,Risk,C2043,Payment,2.3,0,C200661
T102686,20-03-2024,1087.22,West,Online,C2082,Payment,5.06,0,
T102687,20-09-2024,593.47,West,Online,C1239,Deposit,4.7,0,
T102688,10-11-2024,650.96,North,Corporate,C1375,Payment,3.88,0,
T102689,14-09-2024,258.78,East,Retail,C2059,Payment,3.96,0,
T102690,04-12-2024,288.52,Central,Support,C2536,Payment,3.84,0,
T102691,14-01-2025,258.5,South,Support,C1857,Deposit,4.41,0,
T102692,07-01-2024,365.98,East,Risk,C1386,Payment,5.31,0,
T102693,23-10-2024,1099.27,West,Support,C1811,Payment,5.33,0,
T102694,06-09-2025,603.83,North,Corporate,C1182,Transfer,3.88,0,
T102695,27-11-2024,735.19,Central,Online,C1315,Deposit,4.71,0,
T102696,08-03-2025,734.71,South,Risk,C2410,Payment,6.33,0,
T102697,17-07-2024,1166,North,Retail,C1084,Payment,4.67,0,
T102698,08-05-2025,570.08,South,Risk,C2470,Payment,3.81,0,
T102699,08-05-2025,620.56,North,Support,C2617,Payment,3.18,0,
T102700,28-11-2024,1680.03,North,Corporate,C2694,Payment,4.9,0,
T102701,14-09-2025,181.63,West,Retail,C2783,Payment,5.15,0,
T102702,21-03-2024,144.48,North,Risk,C2251,Transfer,3.13,0,
T102703,11-01-2024,97.21,Central,Support,C1828,Payment,3.68,0,
T102704,06-05-2025,502.45,East,Risk,C2072,Payment,4.29,0,
T102705,29-05-2025,43.62,East,Retail,C1811,Deposit,2.51,0,
T102706,17-03-2024,702.46,East,Support,C1947,Payment,6.69,0,
T102707,18-06-2024,353.88,West,Online,C2822,Payment,4.45,0,
T102708,12-01-2024,1574.3,East,Retail,C1839,Payment,4.17,0,
T102709,06-07-2024,180.13,North,Online,C1856,Transfer,2.32,0,
T102710,08-05-2025,316.09,Central,Online,C1944,Withdrawal,3.28,0,C200662
T102711,26-11-2024,1550.98,East,Support,C1301,Withdrawal,4.26,0,
T102712,10-08-2024,2121.25,North,Risk,C1949,Transfer,6.92,0,
T102713,25-08-2024,178.36,East,Risk,C1723,Deposit,3.9,0,
T102714,01-01-2024,501.77,West,Corporate,C1650,Withdrawal,4.95,0,C200663
T102715,10-07-2024,574.39,South,Retail,C1615,Payment,4.67,0,
T102716,16-02-2025,631.68,West,Retail,C2088,Payment,4.79,0,C200664
T102717,13-09-2025,294.39,West,Support,C2492,Transfer,5.63,0,
T102718,24-06-2025,1877.43,West,Support,C2680,Deposit,7.02,0,
T102719,16-01-2024,41.78,East,Corporate,C1371,Payment,5.29,0,
T102720,27-07-2025,243.38,Central,Corporate,C1539,Payment,3.31,0,
T102721,14-05-2025,690.57,South,Online,C2617,Deposit,4.63,0,C200665
T102722,12-05-2025,698.31,East,Corporate,C2500,Payment,5.34,0,C200666
T102723,19-10-2024,2045.32,South,Risk,C2353,Transfer,7.75,0,C200667
T102724,10-09-2024,1699.13,West,Online,C1008,Payment,4.9,0,
T102725,12-07-2024,286.39,North,Corporate,C1161,Payment,5.62,0,
T102726,11-02-2024,1919.55,North,Risk,C2427,Payment,5.09,0,
T102727,25-05-2024,171.25,West,Risk,C1734,Transfer,5.29,0,
T102728,06-06-2024,1232.83,East,Online,C1642,Payment,5.62,0,
T102729,04-11-2024,3542.64,South,Online,C1640,Withdrawal,5,0,
T102730,21-04-2025,1733.56,East,Risk,C1827,Payment,5.6,0,
T102731,29-10-2024,458.03,West,Support,C1864,Transfer,5.55,0,
T102732,06-02-2024,270.93,North,Online,C2329,Payment,0.99,0,
T102733,03-09-2025,64.44,North,Retail,C1647,Withdrawal,4.53,0,
T102734,24-08-2025,585.61,Central,Support,C1913,Withdrawal,3.22,0,
T102735,15-05-2025,105.82,East,Retail,C2821,Payment,3.52,0,
T102736,24-09-2025,155.75,South,Corporate,C1096,Payment,3.92,0,
T102737,13-12-2024,96.65,West,Online,C2941,Deposit,0.45,0,C200668
T102738,06-09-2025,232.18,East,Online,C2872,Payment,3.6,0,
T102739,18-02-2024,390.11,South,Risk,C1489,Payment,5.2,0,
T102740,21-08-2024,560.22,North,Online,C1520,Payment,7.19,0,
T102741,23-05-2024,196.25,South,Retail,C1277,Deposit,5.2,0,C200669
T102742,04-05-2024,1455.55,Central,Support,C1905,Deposit,6.71,0,
T102743,30-03-2024,314.24,North,Corporate,C1501,Payment,1.96,0,
T102744,01-02-2025,156.76,North,Support,C1992,Transfer,3.7,0,
T102745,13-05-2025,529.3,Central,Retail,C1495,Deposit,7.1,0,
T102746,03-01-2025,4256.76,North,Corporate,C2510,Payment,7.58,0,C200670
T102747,03-04-2024,603.17,West,Risk,C1322,Payment,4.39,0,
T102748,01-06-2025,261.01,North,Online,C2232,Payment,4.55,0,
T102749,09-02-2025,64.52,East,Online,C1008,Payment,4.62,0,
T102750,04-09-2024,310.04,South,Risk,C2326,Withdrawal,5.68,0,
T102751,06-03-2025,534.81,North,Retail,C2831,Payment,4.77,0,
T102752,14-06-2024,253.38,East,Risk,C2315,Transfer,4.1,0,
T102753,08-08-2024,54.68,West,Retail,C2682,Payment,3.86,0,
T102754,08-08-2025,145.38,West,Corporate,C2377,Withdrawal,5.18,0,
T102755,04-07-2024,2311.02,West,Support,C2025,Withdrawal,5.48,0,C200671
T102756,26-10-2024,2254.77,East,Support,C2964,Transfer,3.71,0,
T102757,21-07-2025,139.22,East,Risk,C2498,Deposit,3.88,0,
T102758,27-03-2025,904.43,West,Online,C2874,Payment,3.77,0,C200672
T102759,09-02-2024,98.07,West,Risk,C1672,Withdrawal,6.05,0,
T102760,03-04-2024,2175.86,West,Online,C2531,Transfer,4.76,0,C200673
T102761,06-01-2024,541.47,East,Risk,C1063,Payment,4.79,0,
T102762,06-02-2025,1260.89,North,Risk,C2790,Payment,4.67,0,
T102763,12-10-2024,51.52,North,Support,C1409,Payment,2.66,0,
T102764,26-03-2024,909.75,South,Online,C2654,Deposit,6.29,0,
T102765,03-09-2025,399.73,Central,Support,C2134,Withdrawal,5.98,0,
T102766,03-12-2024,1121.38,West,Online,C2441,Transfer,6.23,0,
T102767,03-06-2024,1209.35,East,Corporate,C2726,Payment,6.65,0,
T102768,15-11-2024,436.57,South,Corporate,C2947,Deposit,4.15,0,
T102769,09-03-2025,196.17,North,Corporate,C2231,Payment,2.9,0,
T102770,18-02-2024,1028.27,Central,Retail,C2749,Transfer,4.48,0,
T102771,24-06-2024,375.33,Central,Support,C1091,Withdrawal,5.19,0,
T102772,29-05-2025,141.55,North,Support,C2101,Payment,5.45,0,C200674
T102773,20-10-2024,133.73,West,Corporate,C2541,Transfer,2.47,0,
T102774,14-12-2024,68.54,East,Risk,C2930,Payment,3.06,0,
T102775,03-10-2024,218.69,South,Support,C2069,Payment,3.96,0,C200675
T102776,29-01-2024,1515.09,West,Online,C2811,Withdrawal,4.72,0,
T102777,15-04-2024,499.39,East,Support,C2955,Payment,5.59,0,C200676
T102778,11-10-2024,213.64,West,Support,C1624,Payment,5.47,0,
T102779,13-05-2024,1059.79,North,Online,C2551,Payment,8.34,0,C200677
T102780,01-02-2024,148.57,South,Corporate,C1250,Payment,6.39,0,
T102781,22-06-2025,452.33,South,Corporate,C2477,Payment,5.75,0,
T102782,18-09-2025,325.2,South,Online,C1455,Withdrawal,4.02,0,
T102783,21-05-2025,1027.57,East,Support,C2788,Payment,6.23,0,
T102784,28-06-2025,60.78,South,Support,C1940,Withdrawal,1.05,0,
T102785,03-06-2024,145.44,East,Corporate,C2273,Transfer,4.8,0,
T102786,04-09-2025,56.49,South,Retail,C2583,Payment,3.79,0,
T102787,05-05-2024,295.45,West,Corporate,C2648,Deposit,4.6,0,
T102788,30-08-2025,1726.26,East,Online,C1771,Payment,4.8,0,C200678
T102789,26-09-2025,219.96,West,Retail,C2199,Payment,5.25,0,
T102790,30-03-2025,218.59,North,Retail,C1609,Payment,3.1,0,
T102791,17-09-2025,1148.34,South,Online,C1983,Payment,6.72,0,
T102792,29-12-2024,1454.27,North,Risk,C1876,Deposit,6.34,0,
T102793,14-06-2024,362.75,North,Corporate,C1706,Payment,5.16,0,
T102794,05-10-2024,917.5,South,Support,C2435,Withdrawal,4.12,0,
T102795,13-01-2025,110.79,North,Corporate,C2437,Transfer,3.03,0,C200679
T102796,16-02-2024,2108.16,East,Online,C1284,Payment,4.1,0,
T102797,01-02-2025,5315.85,Central,Support,C1660,Deposit,7.54,0,C200680
T102798,17-09-2025,754.05,North,Risk,C2833,Deposit,5.2,0,
T102799,01-05-2024,33.08,Central,Online,C1474,Deposit,2.34,0,
T102800,20-05-2025,206.46,North,Corporate,C1895,Transfer,4.09,0,
T102801,02-08-2025,841.67,West,Retail,C2023,Payment,6.5,0,
T102802,25-08-2025,243.28,West,Online,C1305,Payment,3,0,C200681
T102803,04-09-2025,1856.85,Central,Online,C1856,Transfer,5.27,0,
T102804,28-11-2024,817.12,North,Corporate,C1893,Payment,3.32,0,
T102805,15-09-2025,172.82,South,Risk,C1514,Withdrawal,2.87,0,
T102806,28-04-2025,419.35,North,Corporate,C1448,Withdrawal,4.45,0,
T102807,13-04-2024,138.02,South,Corporate,C1790,Payment,5.27,0,
T102808,31-10-2024,324.05,Central,Risk,C1874,Payment,5.34,0,
T102809,03-04-2025,207.37,West,Risk,C1772,Deposit,5.44,0,C200682
T102810,06-06-2024,1651.95,West,Online,C1222,Payment,6.51,0,C200683
T102811,12-02-2025,5111.33,East,Retail,C2304,Payment,5.35,0,C200684
T102812,01-03-2025,72.43,Central,Corporate,C1802,Payment,5.56,0,
T102813,13-04-2024,40.13,East,Retail,C1746,Payment,4,0,C200685
T102814,26-12-2024,300.6,North,Risk,C1576,Payment,6.67,0,
T102815,07-05-2025,65.23,Central,Risk,C2230,Payment,5.46,0,
T102816,14-11-2024,426.43,South,Corporate,C2830,Payment,4.65,0,
T102817,08-01-2024,991.01,North,Online,C1727,Transfer,4.77,0,C200686
T102818,06-01-2024,2423.51,North,Corporate,C2402,Payment,3.3,0,
T102819,15-08-2024,513.72,East,Online,C1481,Payment,5.09,0,
T102820,13-08-2025,319.97,East,Support,C2646,Deposit,4.51,0,
T102821,25-05-2024,37.56,South,Online,C1273,Transfer,2.3,0,
T102822,08-02-2025,416.31,West,Corporate,C1280,Payment,4.14,0,
T102823,21-05-2024,439.46,West,Corporate,C2020,Deposit,5.4,0,C200687
T102824,24-07-2024,868.48,Central,Online,C2379,Payment,3,0,
T102825,25-06-2025,172.4,East,Retail,C2408,Payment,5.66,0,
T102826,10-04-2025,239.35,West,Online,C1957,Deposit,5.41,0,
T102827,01-03-2024,68.47,West,Support,C2160,Payment,3.05,0,C200688
T102828,30-09-2024,25.8,South,Support,C2192,Deposit,2.72,0,
T102829,19-01-2024,106.68,South,Retail,C2886,Withdrawal,4.17,0,
T102830,02-11-2024,61.29,East,Support,C2301,Payment,4.38,0,
T102831,26-02-2025,604.29,North,Corporate,C1229,Payment,7.44,0,
T102832,16-03-2024,216.64,South,Retail,C2517,Payment,3.65,0,C200689
T102833,03-07-2024,211.48,East,Retail,C1193,Payment,5.91,0,
T102834,10-09-2024,123.8,North,Retail,C1488,Deposit,3.63,0,
T102835,09-08-2025,8.34,North,Online,C2708,Payment,1.59,0,
T102836,25-09-2025,2465.06,East,Online,C2971,Payment,5.68,0,C200690
T102837,29-01-2024,121.47,West,Retail,C2299,Transfer,5.18,0,
T102838,30-04-2025,245.94,Central,Support,C1888,Payment,3.69,0,
T102839,25-08-2024,70.4,East,Corporate,C2238,Payment,3.63,0,
T102840,07-09-2024,1295.07,East,Corporate,C2675,Payment,4.92,0,
T102841,26-04-2025,479.2,South,Online,C1201,Withdrawal,4.33,0,
T102842,08-08-2025,149.66,North,Risk,C1891,Payment,5.65,0,
T102843,29-08-2025,251.97,North,Retail,C1575,Payment,4.38,0,
T102844,03-01-2025,3022.43,West,Risk,C1671,Payment,5.34,0,C200691
T102845,15-08-2024,369.61,East,Corporate,C2085,Transfer,4.14,0,C200692
T102846,17-05-2025,324.38,West,Online,C2156,Payment,4.9,0,C200693
T102847,09-06-2024,130.37,West,Online,C1119,Payment,3.87,0,C200694
T102848,25-12-2024,41.53,North,Online,C1811,Payment,3.14,0,
T102849,16-08-2024,332.94,East,Online,C2180,Transfer,4.23,0,C200695
T102850,22-02-2025,596.2,East,Online,C2312,Payment,6.25,0,C200696
T102851,02-06-2024,1509.45,East,Retail,C2878,Withdrawal,6.34,0,
T102852,02-05-2024,27.16,East,Risk,C2379,Payment,2.58,0,C200697
T102853,08-08-2025,104.57,Central,Corporate,C2036,Withdrawal,3.93,0,C200698
T102854,05-03-2024,200.96,West,Corporate,C1817,Transfer,3.26,0,
T102855,18-11-2024,401.75,Central,Online,C2921,Deposit,4.63,0,
T102856,20-05-2024,338.99,North,Online,C2482,Transfer,3.77,0,C200699
T102857,25-01-2024,348.62,North,Online,C1411,Payment,4.85,0,C200700
T102858,23-01-2024,658.34,North,Support,C2525,Withdrawal,4.94,0,
T102859,21-04-2024,136.46,South,Corporate,C2530,Withdrawal,3.67,0,
T102860,06-07-2025,1237.65,East,Online,C2763,Deposit,5.68,0,
T102861,29-06-2024,678.68,West,Risk,C2297,Payment,5.44,0,C200701
T102862,29-08-2025,274.84,East,Support,C1230,Transfer,5.76,0,
T102863,06-01-2025,2754.77,Central,Retail,C1968,Payment,7.01,0,
T102864,05-10-2024,2611.55,Central,Support,C2601,Transfer,7.17,0,C200702
T102865,05-01-2025,1235.8,North,Support,C1227,Deposit,5.09,0,
T102866,25-11-2024,10.78,Central,Support,C1429,Transfer,2.58,0,
T102867,29-04-2025,2683.12,East,Risk,C1144,Transfer,8.13,1,C200703
T102868,29-06-2024,1047.03,East,Corporate,C1160,Payment,5.28,0,
T102869,13-08-2024,4481.4,West,Online,C1866,Payment,6.57,0,
T102870,24-07-2025,1781.05,North,Risk,C1288,Payment,5.94,0,
T102871,26-08-2025,2681.18,Central,Risk,C2375,Payment,5.93,0,
T102872,23-07-2025,1157.93,West,Online,C1083,Payment,7.01,0,C200704
T102873,24-09-2024,2035.37,Central,Support,C1925,Payment,5.33,0,
T102874,12-05-2025,4415.82,Central,Retail,C1533,Payment,7.7,0,C200705
T102875,30-10-2024,523.15,East,Support,C1124,Payment,5.83,0,
T102876,13-11-2024,61.15,North,Support,C1180,Withdrawal,3.33,0,
T102877,10-05-2024,278.95,North,Corporate,C1984,Transfer,3.97,0,C200706
T102878,12-01-2025,644.15,South,Support,C2516,Payment,5.01,0,
T102879,28-04-2024,441.36,North,Retail,C1429,Payment,6.18,0,
T102880,30-07-2024,90.39,West,Risk,C2067,Deposit,4.97,0,
T102881,29-06-2025,56.98,South,Support,C1842,Payment,4.32,0,
T102882,12-05-2024,165.77,Central,Risk,C1369,Deposit,3.99,0,
T102883,15-02-2024,1063.46,West,Corporate,C1929,Payment,5.45,0,
T102884,14-02-2024,2687.61,North,Retail,C2819,Payment,6.81,0,
T102885,23-08-2025,1211.82,East,Online,C1418,Payment,5.21,0,C200707
T102886,19-11-2024,1434.99,East,Online,C1963,Payment,6.62,0,C200708
T102887,18-09-2024,366.14,East,Corporate,C1776,Payment,4.84,0,C200709
T102888,01-06-2025,49.87,East,Retail,C2386,Payment,4.48,0,
T102889,17-06-2025,233.63,North,Risk,C2301,Transfer,2.64,0,
T102890,30-07-2024,295.74,West,Corporate,C2468,Payment,3.78,0,
T102891,18-03-2025,222.19,East,Support,C2240,Transfer,3.9,0,C200710
T102892,06-05-2025,430.8,West,Risk,C2108,Withdrawal,5.26,0,
T102893,21-02-2025,685.2,West,Support,C1792,Transfer,4.64,0,C200711
T102894,06-04-2024,1122.84,South,Support,C2512,Payment,8.06,0,C200712
T102895,12-07-2025,288.95,North,Risk,C2360,Payment,3.03,0,C200713
T102896,09-12-2024,41.08,West,Support,C1078,Payment,4.35,0,
T102897,29-06-2024,226,Central,Online,C1936,Withdrawal,5.79,0,
T102898,28-09-2024,425.15,East,Risk,C2542,Transfer,5.36,0,C200714
T102899,24-01-2024,1750,South,Corporate,C2850,Payment,5.37,0,
T102900,22-03-2024,204.1,North,Online,C2759,Payment,4.22,0,
T102901,03-05-2025,746.24,South,Corporate,C2479,Payment,6.13,0,
T102902,01-01-2024,571.41,South,Retail,C1706,Withdrawal,3.05,0,
T102903,22-09-2024,425.25,East,Corporate,C1288,Payment,4,0,
T102904,29-11-2024,1232.3,West,Risk,C2507,Deposit,4.86,0,
T102905,04-02-2024,182.54,South,Corporate,C1976,Deposit,4.82,0,
T102906,12-09-2025,202.3,North,Retail,C1960,Withdrawal,5.54,0,
T102907,24-05-2024,397.71,South,Support,C2379,Payment,7.09,0,
T102908,13-07-2024,187.13,Central,Risk,C1871,Payment,1.95,0,
T102909,12-07-2024,742.2,East,Online,C2851,Payment,3.92,0,
T102910,27-05-2024,171.43,Central,Online,C1080,Deposit,3.71,0,
T102911,01-01-2024,529.31,East,Corporate,C2145,Payment,5.58,0,
T102912,10-04-2025,357.74,South,Online,C1569,Withdrawal,5.55,0,
T102913,08-09-2025,522.13,North,Retail,C1811,Deposit,3.49,0,
T102914,23-05-2024,232.37,West,Online,C2656,Withdrawal,4.79,0,
T102915,27-02-2025,268.57,East,Corporate,C1501,Transfer,1.36,0,C200715
T102916,18-04-2025,452.69,East,Online,C2071,Payment,5.15,0,
T102917,25-06-2025,514.14,West,Support,C2660,Payment,4.86,0,
T102918,26-09-2024,401.4,West,Support,C1932,Payment,4.6,0,C200716
T102919,12-07-2024,3122.64,North,Online,C1664,Deposit,5.69,0,
T102920,26-07-2024,122.87,West,Risk,C1408,Deposit,3.78,0,C200717
T102921,30-03-2025,373.51,East,Online,C1824,Payment,5.05,0,
T102922,05-06-2025,61.05,South,Support,C2036,Payment,5.4,0,
T102923,25-04-2024,630.49,East,Support,C2868,Transfer,3.49,0,
T102924,24-08-2024,105.82,East,Retail,C2803,Payment,3.46,0,
T102925,29-07-2025,288.88,North,Corporate,C1223,Payment,5.14,0,C200718
T102926,29-05-2025,258.15,South,Retail,C1226,Payment,4.34,0,
T102927,20-09-2025,565.14,South,Risk,C1987,Deposit,5.11,0,
T102928,26-04-2025,207.82,South,Corporate,C2387,Deposit,3.55,0,C200719
T102929,07-09-2024,197.48,North,Online,C1190,Transfer,5.21,0,C200720
T102930,11-01-2025,2259.79,North,Online,C1761,Transfer,3.33,0,
T102931,25-02-2025,567.64,North,Risk,C1701,Payment,3.77,0,
T102932,20-02-2024,205.77,South,Support,C2907,Withdrawal,6.6,0,
T102933,13-12-2024,298.57,Central,Online,C2023,Payment,3.04,0,
T102934,28-03-2025,2905.69,North,Retail,C1467,Payment,5.06,0,
T102935,16-04-2024,304.24,South,Support,C1027,Payment,3.58,0,
T102936,13-05-2025,176.42,South,Online,C2462,Payment,3.49,0,
T102937,07-01-2025,177.33,West,Support,C2246,Deposit,4.12,0,
T102938,30-08-2025,208.73,North,Corporate,C1983,Deposit,5.55,0,
T102939,28-01-2024,197.67,North,Online,C2907,Transfer,4.79,0,
T102940,18-06-2024,86.87,North,Online,C2738,Withdrawal,3.36,0,C200721
T102941,18-01-2025,104.69,Central,Support,C2065,Payment,5.88,0,
T102942,08-07-2024,149.13,East,Corporate,C2212,Transfer,3.52,0,
T102943,31-03-2025,820.48,North,Retail,C2615,Withdrawal,5.29,0,
T102944,29-04-2025,255.32,South,Corporate,C1037,Payment,4.54,0,
T102945,06-03-2024,314.63,North,Retail,C2360,Payment,5.56,0,
T102946,23-11-2024,1852.16,North,Risk,C2132,Withdrawal,4.41,0,
T102947,20-11-2024,1908.38,West,Corporate,C2649,Payment,4.58,0,
T102948,23-08-2024,287.57,East,Retail,C2387,Payment,5.62,0,
T102949,18-08-2025,189.23,West,Support,C2156,Payment,6.33,0,C200722
T102950,11-06-2025,142.98,South,Retail,C2363,Payment,3.56,0,C200723
T102951,20-03-2025,926.42,East,Risk,C2711,Transfer,3.79,0,
T102952,31-03-2025,315.56,South,Retail,C1509,Transfer,3.12,0,
T102953,21-10-2024,253.71,South,Corporate,C1162,Payment,5.64,0,
T102954,10-08-2025,151.96,West,Retail,C1303,Deposit,2.01,0,
T102955,19-03-2025,160.2,North,Corporate,C1746,Withdrawal,4.15,0,
T102956,10-04-2025,592.33,East,Risk,C1781,Payment,4.78,0,
T102957,03-07-2025,83.22,Central,Retail,C1053,Withdrawal,2.81,0,
T102958,23-06-2024,1331.21,North,Retail,C2177,Payment,4.53,0,
T102959,29-05-2025,212.59,Central,Risk,C1373,Withdrawal,5.11,0,
T102960,04-05-2024,337.12,North,Retail,C1876,Withdrawal,5.53,0,
T102961,08-08-2024,81.1,South,Corporate,C2450,Payment,5,0,
T102962,02-08-2024,397.49,East,Online,C1749,Transfer,5.29,0,C200724
T102963,16-09-2025,272.06,East,Online,C2065,Deposit,4.45,0,
T102964,30-06-2025,379.9,North,Corporate,C1727,Payment,4.88,0,
T102965,23-03-2025,2359.14,West,Retail,C1606,Payment,7.15,0,C200725
T102966,08-04-2025,499.32,Central,Corporate,C2681,Payment,2.82,0,
T102967,24-12-2024,155.46,North,Risk,C2638,Payment,4.59,0,
T102968,27-08-2025,171.81,Central,Corporate,C2974,Payment,3.43,0,
T102969,12-11-2024,823.99,East,Online,C1817,Payment,5.67,0,
T102970,30-08-2024,1916.84,Central,Support,C1636,Payment,4.58,0,
T102971,14-04-2024,565.83,North,Risk,C1341,Payment,5.98,0,
T102972,16-05-2025,921.92,West,Retail,C1660,Transfer,6.01,0,C200726
T102973,13-04-2025,838.56,North,Corporate,C1161,Deposit,4.39,0,
T102974,02-09-2024,2214.71,Central,Risk,C2240,Deposit,5.36,0,
T102975,17-01-2024,38.88,West,Online,C1039,Payment,2.42,0,
T102976,19-06-2025,898.44,South,Retail,C2654,Withdrawal,5.35,0,
T102977,08-01-2024,1313.54,North,Corporate,C2646,Deposit,7.99,0,C200727
T102978,24-03-2025,80.93,West,Corporate,C1797,Deposit,1.42,0,C200728
